Module	Section	Sample Name	Source
Picard	DuplicationMetrics	lambda.cfDNA000073_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000073_S5-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000069_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000069_S5-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000073_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000073_S5-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	DNA027586_S12-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/DNA027586_S12-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000062_S2-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000062_S2-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000086_S24-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000086_S24-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000083_S22-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000083_S22-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000072_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000072_S4-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000067_S19-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000067_S19-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000071_S6-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000071_S6-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000078_S7-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000078_S7-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000062_S2-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000062_S2-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000091_S13-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000091_S13-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000085_S10-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000085_S10-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000090_S12-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000090_S12-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000063_S3-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000063_S3-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000058_S1-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000058_S1-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000082_S9-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000082_S9-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000087_S10-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000087_S10-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000065_S18-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000065_S18-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000086_S24-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000086_S24-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000071_S6-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000071_S6-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000079_S8-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000079_S8-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000068_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000068_S4-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	DNA027585_S11-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/DNA027585_S11-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000087_S10-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000087_S10-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000066_S3-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000066_S3-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000059_S1-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000059_S1-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000095_S14-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000095_S14-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000068_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000068_S4-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000065_S18-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000065_S18-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000095_S14-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000095_S14-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000057_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000057_S15-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	lambda.cfDNA000063_S3-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/lambda.cfDNA000063_S3-subsamp18M-s18_MarkDuplicates.txt
Picard	DuplicationMetrics	cfDNA000080_S8-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/rm_optical_dups/cfDNA000080_S8-subsamp18M-s18_MarkDuplicates.txt
Bismark	alignment	DNA032997_S29-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/mapped_reads/DNA032997_S29-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	DNA032998_S30-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/mapped_reads/DNA032998_S30-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.DNA032998_S30-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/mapped_reads/lambda.DNA032998_S30-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.DNA032997_S29-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/mapped_reads/lambda.DNA032997_S29-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000059_S1-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000059_S1-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000064_S17-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000064_S17-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000078_S7-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000078_S7-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.DNA027585_S11-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.DNA027585_S11-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000068_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000068_S4-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000076_S7-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000076_S7-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000096_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000096_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000089_S25-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000089_S25-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000081_S9-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000081_S9-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000065_S18-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000065_S18-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000091_S13-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000091_S13-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000068_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000068_S4-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	DNA027586_S12-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/DNA027586_S12-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000073_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000073_S5-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000095_S14-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000095_S14-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000076_S7-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000076_S7-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000080_S8-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000080_S8-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000072_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000072_S4-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000069_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000069_S5-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000079_S8-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000079_S8-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000074_S6-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000074_S6-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000099_S28-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000099_S28-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000065_S18-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000065_S18-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000079_S8-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000079_S8-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000071_S6-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000071_S6-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000098_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000098_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000094_S14-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000094_S14-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000092_S13-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000092_S13-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	DNA027585_S11-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/DNA027585_S11-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000095_S14-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000095_S14-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000062_S2-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000062_S2-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000060_S2-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000060_S2-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000098_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000098_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000090_S12-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000090_S12-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000083_S22-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000083_S22-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000066_S3-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000066_S3-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000082_S9-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000082_S9-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000060_S2-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000060_S2-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000088_S11-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000088_S11-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000087_S10-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000087_S10-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000083_S22-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000083_S22-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000080_S8-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000080_S8-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000085_S10-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000085_S10-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000099_S28-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000099_S28-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000061_S16-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000061_S16-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000072_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000072_S4-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000094_S14-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000094_S14-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000089_S25-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000089_S25-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000093_S26-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000093_S26-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000057_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000057_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000091_S13-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000091_S13-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000096_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000096_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000057_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000057_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000077_S21-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000077_S21-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
